# AtomicVolume: 16.5717125
6.765020996100000957e+03 -1.323585693400000082e+03 -9.622297363000000132e+02
-1.323585693400000082e+03 2.169634277399999974e+03 1.481301025400000071e+03
-9.622297363000000132e+02 1.481301025400000071e+03 6.701306640600000719e+03
