# AtomicVolume: 17.078247100000002
-1.252776611400000093e+03 -1.639527832099999841e+03 -4.627539367999999627e+02
-1.639527832099999841e+03 2.694264200000000553e+00 3.475450520000000409e+01
-4.627539367999999627e+02 3.475450520000000409e+01 1.926674560599999950e+03
